"station_id","is_renting","is_returning","num_docks_available","num_docks_disabled","num_bikes_available","num_bikes_disabled","num_ebikes_available","last_updated"
"103",1,1,24,0,15,0,0,2022-12-04 21:14:02
"104",1,1,9,0,16,0,0,2022-12-04 21:14:02
"105",1,1,8,0,16,0,0,2022-12-04 21:14:02
"101",1,1,21,0,9,1,0,2022-12-04 21:15:01
"102",1,1,13,0,10,0,1,2022-12-04 21:15:01
"103",1,1,24,0,15,0,0,2022-12-04 21:15:01
"104",1,1,9,0,16,0,0,2022-12-04 21:15:01
"105",1,1,8,0,16,0,0,2022-12-04 21:15:01
"101",1,1,21,0,9,1,0,2022-12-04 21:16:01
"102",1,1,13,0,10,0,1,2022-12-04 21:16:01
"103",1,1,24,0,15,0,0,2022-12-04 21:16:01
"104",1,1,9,0,16,0,0,2022-12-04 21:16:01
"105",1,1,8,0,16,0,0,2022-12-04 21:16:01
"101",1,1,21,0,9,1,0,2022-12-04 21:17:02
"102",1,1,13,0,10,0,1,2022-12-04 21:17:02
"103",1,1,24,0,15,0,0,2022-12-04 21:17:02
"104",1,1,9,0,16,0,0,2022-12-04 21:17:02
"105",1,1,8,0,16,0,0,2022-12-04 21:17:02
"101",1,1,21,0,9,1,0,2022-12-04 21:18:02
"102",1,1,13,0,10,0,1,2022-12-04 21:18:02
"103",1,1,24,0,15,0,0,2022-12-04 21:18:02
"104",1,1,9,0,16,0,0,2022-12-04 21:18:02
"105",1,1,8,0,16,0,0,2022-12-04 21:18:02
"101",1,1,21,0,9,1,0,2022-12-04 21:19:02
"102",1,1,13,0,10,0,1,2022-12-04 21:19:02
"103",1,1,27,0,12,0,0,2022-12-04 21:19:02
"104",1,1,9,0,16,0,0,2022-12-04 21:19:02
"105",1,1,7,0,17,0,0,2022-12-04 21:19:02
"101",1,1,21,0,9,1,0,2022-12-04 21:20:02
"102",1,1,13,0,10,0,1,2022-12-04 21:20:02
"103",1,1,29,0,10,0,0,2022-12-04 21:20:02
"104",1,1,9,0,16,0,0,2022-12-04 21:20:02
"105",1,1,7,0,17,0,0,2022-12-04 21:20:02
"101",1,1,21,0,9,1,0,2022-12-04 21:21:01
"102",1,1,13,0,10,0,1,2022-12-04 21:21:01
"103",1,1,31,0,8,0,0,2022-12-04 21:21:01
"104",1,1,9,0,16,0,0,2022-12-04 21:21:01
"105",1,1,7,0,17,0,0,2022-12-04 21:21:01
"101",1,1,21,0,9,1,0,2022-12-04 21:22:03
"102",1,1,13,0,10,0,1,2022-12-04 21:22:03
"103",1,1,33,0,6,0,0,2022-12-04 21:22:03
"104",1,1,9,0,16,0,0,2022-12-04 21:22:03
"105",1,1,7,0,17,0,0,2022-12-04 21:22:03
"101",1,1,21,0,9,1,0,2022-12-04 21:23:02
"102",1,1,13,0,10,0,1,2022-12-04 21:23:02
"103",1,1,34,0,5,0,0,2022-12-04 21:23:02
"104",1,1,9,0,16,0,0,2022-12-04 21:23:02
"105",1,1,7,0,17,0,0,2022-12-04 21:23:02
"101",1,1,21,0,9,1,0,2022-12-04 21:24:02
"102",1,1,13,0,10,0,1,2022-12-04 21:24:02
"103",1,1,34,0,5,0,0,2022-12-04 21:24:02
"104",1,1,9,0,16,0,0,2022-12-04 21:24:02
"105",1,1,7,0,17,0,0,2022-12-04 21:24:02
"101",1,1,21,0,9,1,0,2022-12-04 21:25:02
"102",1,1,13,0,10,0,1,2022-12-04 21:25:02
"103",1,1,34,0,5,0,0,2022-12-04 21:25:02
"104",1,1,9,0,16,0,0,2022-12-04 21:25:02
"105",1,1,7,0,17,0,0,2022-12-04 21:25:02
"101",1,1,21,0,9,1,0,2022-12-04 21:26:01
"102",1,1,13,0,10,0,1,2022-12-04 21:26:01
"103",1,1,34,0,5,0,0,2022-12-04 21:26:01
"104",1,1,9,0,16,0,0,2022-12-04 21:26:01
"105",1,1,7,0,17,0,0,2022-12-04 21:26:01
"101",1,1,21,0,9,1,0,2022-12-04 21:27:02
"102",1,1,13,0,10,0,1,2022-12-04 21:27:02
"103",1,1,34,0,5,0,0,2022-12-04 21:27:02
"104",1,1,9,0,16,0,0,2022-12-04 21:27:02
"105",1,1,7,0,17,0,0,2022-12-04 21:27:02
"101",1,1,21,0,9,1,0,2022-12-04 21:28:06
"102",1,1,13,0,10,0,1,2022-12-04 21:28:06
"103",1,1,34,0,5,0,0,2022-12-04 21:28:06
"104",1,1,9,0,16,0,0,2022-12-04 21:28:06
"105",1,1,7,0,17,0,0,2022-12-04 21:28:06
"101",1,1,21,0,9,1,0,2022-12-04 21:29:03
"102",1,1,13,0,10,0,1,2022-12-04 21:29:03
"103",1,1,34,0,5,0,0,2022-12-04 21:29:03
"104",1,1,9,0,16,0,0,2022-12-04 21:29:03
"105",1,1,7,0,17,0,0,2022-12-04 21:29:03
"101",1,1,21,0,9,1,0,2022-12-04 21:30:01
"102",1,1,13,0,10,0,1,2022-12-04 21:30:01
"103",1,1,34,0,5,0,0,2022-12-04 21:30:01
"104",1,1,9,0,16,0,0,2022-12-04 21:30:01
"105",1,1,7,0,17,0,0,2022-12-04 21:30:01
"101",1,1,21,0,9,1,0,2022-12-04 21:31:01
"102",1,1,13,0,10,0,1,2022-12-04 21:31:01
"103",1,1,34,0,5,0,0,2022-12-04 21:31:01
"104",1,1,9,0,16,0,0,2022-12-04 21:31:01
"105",1,1,7,0,17,0,0,2022-12-04 21:31:01
"101",1,1,21,0,9,1,0,2022-12-04 21:32:02
"102",1,1,13,0,10,0,1,2022-12-04 21:32:02
"103",1,1,34,0,5,0,0,2022-12-04 21:32:02
"104",1,1,9,0,16,0,0,2022-12-04 21:32:02
"105",1,1,7,0,17,0,0,2022-12-04 21:32:02
"101",1,1,21,0,9,1,0,2022-12-04 21:33:02
"102",1,1,12,0,10,1,1,2022-12-04 21:33:02
"103",1,1,34,0,5,0,0,2022-12-04 21:33:02
"104",1,1,9,0,16,0,0,2022-12-04 21:33:02
"105",1,1,7,0,17,0,0,2022-12-04 21:33:02
"101",1,1,21,0,9,1,0,2022-12-04 21:34:02
"102",1,1,12,0,11,0,1,2022-12-04 21:34:02
"103",1,1,33,0,6,0,1,2022-12-04 21:34:02
"104",1,1,9,0,16,0,0,2022-12-04 21:34:02
"105",1,1,7,0,17,0,0,2022-12-04 21:34:02
"101",1,1,21,0,9,1,0,2022-12-04 21:35:01
"102",1,1,12,0,11,0,1,2022-12-04 21:35:01
"103",1,1,33,0,6,0,1,2022-12-04 21:35:01
"104",1,1,9,0,16,0,0,2022-12-04 21:35:01
"105",1,1,7,0,17,0,0,2022-12-04 21:35:01
"101",1,1,21,0,9,1,0,2022-12-04 21:36:01
"102",1,1,12,0,11,0,1,2022-12-04 21:36:01
"103",1,1,33,0,6,0,1,2022-12-04 21:36:01
"104",1,1,9,0,16,0,0,2022-12-04 21:36:01
"105",1,1,7,0,17,0,0,2022-12-04 21:36:01
"101",1,1,21,0,9,1,0,2022-12-04 21:37:02
"102",1,1,12,0,11,0,1,2022-12-04 21:37:02
"103",1,1,33,0,6,0,1,2022-12-04 21:37:02
"104",1,1,9,0,16,0,0,2022-12-04 21:37:02
"105",1,1,7,0,17,0,0,2022-12-04 21:37:02
"101",1,1,21,0,9,1,0,2022-12-04 21:38:02
"102",1,1,12,0,11,0,1,2022-12-04 21:38:02
"103",1,1,33,0,6,0,1,2022-12-04 21:38:02
"104",1,1,9,0,16,0,0,2022-12-04 21:38:02
"105",1,1,7,0,17,0,0,2022-12-04 21:38:02
"101",1,1,21,0,9,1,0,2022-12-04 21:39:02
"102",1,1,12,0,11,0,1,2022-12-04 21:39:02
"103",1,1,33,0,6,0,1,2022-12-04 21:39:02
"104",1,1,9,0,16,0,0,2022-12-04 21:39:02
"105",1,1,8,0,16,0,0,2022-12-04 21:39:02
"101",1,1,21,0,9,1,0,2022-12-04 21:40:03
"102",1,1,12,0,11,0,1,2022-12-04 21:40:03
"103",1,1,33,0,6,0,1,2022-12-04 21:40:03
"104",1,1,9,0,16,0,0,2022-12-04 21:40:03
"105",1,1,8,0,16,0,0,2022-12-04 21:40:03
"101",1,1,21,0,9,1,0,2022-12-04 21:41:01
"102",1,1,12,0,11,0,1,2022-12-04 21:41:01
"103",1,1,33,0,6,0,1,2022-12-04 21:41:01
"104",1,1,9,0,16,0,0,2022-12-04 21:41:01
"105",1,1,8,0,16,0,0,2022-12-04 21:41:01
"101",1,1,21,0,9,1,0,2022-12-04 21:42:02
"102",1,1,12,0,11,0,1,2022-12-04 21:42:02
"103",1,1,33,0,6,0,1,2022-12-04 21:42:02
"104",1,1,9,0,16,0,0,2022-12-04 21:42:02
"105",1,1,8,0,16,0,0,2022-12-04 21:42:02
"101",1,1,21,0,9,1,0,2022-12-04 21:43:02
"102",1,1,12,0,11,0,1,2022-12-04 21:43:02
"103",1,1,33,0,6,0,1,2022-12-04 21:43:02
"104",1,1,9,0,16,0,0,2022-12-04 21:43:02
"105",1,1,8,0,16,0,0,2022-12-04 21:43:02
"101",1,1,21,0,9,1,0,2022-12-04 21:44:02
"102",1,1,12,0,11,0,1,2022-12-04 21:44:02
"103",1,1,33,0,6,0,1,2022-12-04 21:44:02
"104",1,1,9,0,16,0,0,2022-12-04 21:44:02
"105",1,1,8,0,16,0,0,2022-12-04 21:44:02
"101",1,1,21,0,9,1,0,2022-12-04 21:45:01
"102",1,1,12,0,11,0,1,2022-12-04 21:45:01
"103",1,1,33,0,6,0,1,2022-12-04 21:45:01
"104",1,1,9,0,16,0,0,2022-12-04 21:45:01
"105",1,1,8,0,16,0,0,2022-12-04 21:45:01
"101",1,1,21,0,9,1,0,2022-12-04 21:46:01
"102",1,1,12,0,11,0,1,2022-12-04 21:46:01
"103",1,1,33,0,6,0,1,2022-12-04 21:46:01
"104",1,1,9,0,16,0,0,2022-12-04 21:46:01
"105",1,1,8,0,16,0,0,2022-12-04 21:46:01
"101",1,1,21,0,9,1,0,2022-12-04 21:47:02
"102",1,1,12,0,11,0,1,2022-12-04 21:47:02
"103",1,1,33,0,6,0,1,2022-12-04 21:47:02
"104",1,1,9,0,16,0,0,2022-12-04 21:47:02
"105",1,1,8,0,16,0,0,2022-12-04 21:47:02
"101",1,1,21,0,9,1,0,2022-12-04 21:48:02
"102",1,1,12,0,11,0,1,2022-12-04 21:48:02
"103",1,1,33,0,6,0,1,2022-12-04 21:48:02
"104",1,1,9,0,16,0,0,2022-12-04 21:48:02
"105",1,1,8,0,16,0,0,2022-12-04 21:48:02
"101",1,1,21,0,9,1,0,2022-12-04 21:49:02
"102",1,1,12,0,11,0,1,2022-12-04 21:49:02
"103",1,1,33,0,6,0,1,2022-12-04 21:49:02
"104",1,1,9,0,16,0,0,2022-12-04 21:49:02
"105",1,1,8,0,16,0,0,2022-12-04 21:49:02
"101",1,1,21,0,9,1,0,2022-12-04 21:50:01
"102",1,1,12,0,11,0,1,2022-12-04 21:50:01
"103",1,1,33,0,6,0,1,2022-12-04 21:50:01
"104",1,1,9,0,16,0,0,2022-12-04 21:50:01
"105",1,1,8,0,16,0,0,2022-12-04 21:50:01
"101",1,1,21,0,9,1,0,2022-12-04 21:51:01
"102",1,1,12,0,11,0,1,2022-12-04 21:51:01
"103",1,1,33,0,6,0,1,2022-12-04 21:51:01
"104",1,1,9,0,16,0,0,2022-12-04 21:51:01
"105",1,1,8,0,16,0,0,2022-12-04 21:51:01
"101",1,1,21,0,9,1,0,2022-12-04 21:52:02
"102",1,1,12,0,11,0,1,2022-12-04 21:52:02
"103",1,1,33,0,6,0,1,2022-12-04 21:52:02
"104",1,1,9,0,16,0,0,2022-12-04 21:52:02
"105",1,1,8,0,16,0,0,2022-12-04 21:52:02
"101",1,1,21,0,9,1,0,2022-12-04 21:53:02
"102",1,1,11,0,12,0,1,2022-12-04 21:53:02
"103",1,1,33,0,6,0,1,2022-12-04 21:53:02
"104",1,1,9,0,16,0,0,2022-12-04 21:53:02
"105",1,1,8,0,16,0,0,2022-12-04 21:53:02
"101",1,1,21,0,9,1,0,2022-12-04 21:54:07
"102",1,1,11,0,12,0,1,2022-12-04 21:54:07
"103",1,1,33,0,6,0,1,2022-12-04 21:54:07
"104",1,1,9,0,16,0,0,2022-12-04 21:54:07
"105",1,1,8,0,16,0,0,2022-12-04 21:54:07
"101",1,1,21,0,9,1,0,2022-12-04 21:55:01
"102",1,1,11,0,12,0,1,2022-12-04 21:55:01
"103",1,1,33,0,6,0,1,2022-12-04 21:55:01
"104",1,1,9,0,16,0,0,2022-12-04 21:55:01
"105",1,1,8,0,16,0,0,2022-12-04 21:55:01
"101",1,1,21,0,9,1,0,2022-12-04 21:56:01
"102",1,1,11,0,12,0,1,2022-12-04 21:56:01
"103",1,1,33,0,6,0,1,2022-12-04 21:56:01
"104",1,1,9,0,16,0,0,2022-12-04 21:56:01
"105",1,1,8,0,16,0,0,2022-12-04 21:56:01
"101",1,1,21,0,9,1,0,2022-12-04 21:57:02
"102",1,1,11,0,12,0,1,2022-12-04 21:57:02
"103",1,1,33,0,6,0,1,2022-12-04 21:57:02
"104",1,1,9,0,16,0,0,2022-12-04 21:57:02
"105",1,1,8,0,16,0,0,2022-12-04 21:57:02
"101",1,1,21,0,9,1,0,2022-12-04 21:58:06
"102",1,1,12,0,11,0,1,2022-12-04 21:58:06
"103",1,1,33,0,6,0,1,2022-12-04 21:58:06
"104",1,1,9,0,16,0,0,2022-12-04 21:58:06
"105",1,1,8,0,16,0,0,2022-12-04 21:58:06
"101",1,1,21,0,9,1,0,2022-12-04 21:59:02
"102",1,1,12,0,11,0,1,2022-12-04 21:59:02
"103",1,1,33,0,6,0,1,2022-12-04 21:59:02
"104",1,1,9,0,16,0,0,2022-12-04 21:59:02
"105",1,1,8,0,16,0,0,2022-12-04 21:59:02
"101",1,1,21,0,9,1,0,2022-12-04 22:00:01
"102",1,1,12,0,11,0,1,2022-12-04 22:00:01
"103",1,1,33,0,6,0,1,2022-12-04 22:00:01
"104",1,1,9,0,16,0,0,2022-12-04 22:00:01
"105",1,1,8,0,16,0,0,2022-12-04 22:00:01
"101",1,1,21,0,9,1,0,2022-12-04 22:01:02
"102",1,1,12,0,11,0,1,2022-12-04 22:01:02
"103",1,1,33,0,6,0,1,2022-12-04 22:01:02
"104",1,1,9,0,16,0,0,2022-12-04 22:01:02
"105",1,1,8,0,16,0,0,2022-12-04 22:01:02
"101",1,1,21,0,9,1,0,2022-12-04 22:02:06
"102",1,1,12,0,11,0,1,2022-12-04 22:02:06
"103",1,1,33,0,6,0,1,2022-12-04 22:02:06
"104",1,1,9,0,16,0,0,2022-12-04 22:02:06
"105",1,1,8,0,16,0,0,2022-12-04 22:02:06
"101",1,1,21,0,9,1,0,2022-12-04 22:03:02
"102",1,1,12,0,11,0,1,2022-12-04 22:03:02
"103",1,1,33,0,6,0,1,2022-12-04 22:03:02
"104",1,1,9,0,16,0,0,2022-12-04 22:03:02
"105",1,1,8,0,16,0,0,2022-12-04 22:03:02
"101",1,1,21,0,9,1,0,2022-12-04 22:04:02
"102",1,1,12,0,11,0,1,2022-12-04 22:04:02
"103",1,1,33,0,6,0,1,2022-12-04 22:04:02
"104",1,1,9,0,16,0,0,2022-12-04 22:04:02
"105",1,1,8,0,16,0,0,2022-12-04 22:04:02
"101",1,1,21,0,9,1,0,2022-12-04 22:05:01
"102",1,1,12,0,11,0,1,2022-12-04 22:05:01
"103",1,1,33,0,6,0,1,2022-12-04 22:05:01
"104",1,1,9,0,16,0,0,2022-12-04 22:05:01
"105",1,1,8,0,16,0,0,2022-12-04 22:05:01
"101",1,1,21,0,9,1,0,2022-12-04 22:06:01
"102",1,1,12,0,11,0,1,2022-12-04 22:06:01
"103",1,1,33,0,6,0,1,2022-12-04 22:06:01
"104",1,1,9,0,16,0,0,2022-12-04 22:06:01
"105",1,1,8,0,16,0,0,2022-12-04 22:06:01
"101",1,1,21,0,9,1,0,2022-12-04 22:07:02
"102",1,1,12,0,11,0,1,2022-12-04 22:07:02
"103",1,1,33,0,6,0,1,2022-12-04 22:07:02
"104",1,1,9,0,16,0,0,2022-12-04 22:07:02
"105",1,1,8,0,16,0,0,2022-12-04 22:07:02
"101",1,1,21,0,9,1,0,2022-12-04 22:08:02
"102",1,1,12,0,11,0,1,2022-12-04 22:08:02
"103",1,1,33,0,6,0,1,2022-12-04 22:08:02
"104",1,1,9,0,16,0,0,2022-12-04 22:08:02
"105",1,1,8,0,16,0,0,2022-12-04 22:08:02
"101",1,1,21,0,9,1,0,2022-12-04 22:09:02
"102",1,1,12,0,11,0,1,2022-12-04 22:09:02
"103",1,1,33,0,6,0,1,2022-12-04 22:09:02
"104",1,1,9,0,16,0,0,2022-12-04 22:09:02
"105",1,1,8,0,16,0,0,2022-12-04 22:09:02
"101",1,1,21,0,9,1,0,2022-12-04 22:10:02
"102",1,1,12,0,11,0,1,2022-12-04 22:10:02
"103",1,1,33,0,6,0,1,2022-12-04 22:10:02
"104",1,1,9,0,16,0,0,2022-12-04 22:10:02
"105",1,1,8,0,16,0,0,2022-12-04 22:10:02
"101",1,1,21,0,9,1,0,2022-12-04 22:11:01
"102",1,1,12,0,11,0,1,2022-12-04 22:11:01
"103",1,1,33,0,6,0,1,2022-12-04 22:11:01
"104",1,1,9,0,16,0,0,2022-12-04 22:11:01
"105",1,1,8,0,16,0,0,2022-12-04 22:11:01
"101",1,1,21,0,9,1,0,2022-12-04 22:12:06
"102",1,1,11,0,12,0,1,2022-12-04 22:12:06
"103",1,1,33,0,6,0,1,2022-12-04 22:12:06
"104",1,1,9,0,16,0,0,2022-12-04 22:12:06
"105",1,1,8,0,16,0,0,2022-12-04 22:12:06
"101",1,1,21,0,9,1,0,2022-12-04 22:13:02
"102",1,1,11,0,12,0,1,2022-12-04 22:13:02
"103",1,1,33,0,6,0,1,2022-12-04 22:13:02
"104",1,1,9,0,16,0,0,2022-12-04 22:13:02
"105",1,1,8,0,16,0,0,2022-12-04 22:13:02
"101",1,1,21,0,9,1,0,2022-12-04 22:14:06
"102",1,1,11,0,12,0,1,2022-12-04 22:14:06
"103",1,1,33,0,6,0,1,2022-12-04 22:14:06
"104",1,1,9,0,16,0,0,2022-12-04 22:14:06
"105",1,1,8,0,16,0,0,2022-12-04 22:14:06
"101",1,1,21,0,9,1,0,2022-12-04 22:15:01
"102",1,1,11,0,12,0,1,2022-12-04 22:15:01
"103",1,1,33,0,6,0,1,2022-12-04 22:15:01
"104",1,1,9,0,16,0,0,2022-12-04 22:15:01
"105",1,1,8,0,16,0,0,2022-12-04 22:15:01
"101",1,1,21,0,9,1,0,2022-12-04 22:16:01
"102",1,1,11,0,12,0,1,2022-12-04 22:16:01
"103",1,1,33,0,6,0,1,2022-12-04 22:16:01
"104",1,1,9,0,16,0,0,2022-12-04 22:16:01
"105",1,1,8,0,16,0,0,2022-12-04 22:16:01
"101",1,1,21,0,9,1,0,2022-12-04 22:17:02
"102",1,1,11,0,12,0,1,2022-12-04 22:17:02
"103",1,1,33,0,6,0,1,2022-12-04 22:17:02
"104",1,1,9,0,16,0,0,2022-12-04 22:17:02
"105",1,1,8,0,16,0,0,2022-12-04 22:17:02
"101",1,1,21,0,9,1,0,2022-12-04 22:18:02
"102",1,1,11,0,12,0,1,2022-12-04 22:18:02
"103",1,1,33,0,6,0,1,2022-12-04 22:18:02
"104",1,1,9,0,16,0,0,2022-12-04 22:18:02
"105",1,1,8,0,16,0,0,2022-12-04 22:18:02
"101",1,1,21,0,9,1,0,2022-12-04 22:19:02
"102",1,1,11,0,12,0,1,2022-12-04 22:19:02
"103",1,1,33,0,6,0,1,2022-12-04 22:19:02
"104",1,1,9,0,16,0,0,2022-12-04 22:19:02
"105",1,1,8,0,16,0,0,2022-12-04 22:19:02
"101",1,1,21,0,9,1,0,2022-12-04 22:20:01
"102",1,1,11,0,12,0,1,2022-12-04 22:20:01
"103",1,1,33,0,6,0,1,2022-12-04 22:20:01
"104",1,1,9,0,16,0,0,2022-12-04 22:20:01
"105",1,1,8,0,16,0,0,2022-12-04 22:20:01
"101",1,1,21,0,9,1,0,2022-12-04 22:21:01
"102",1,1,11,0,12,0,1,2022-12-04 22:21:01
"103",1,1,33,0,6,0,1,2022-12-04 22:21:01
"104",1,1,9,0,16,0,0,2022-12-04 22:21:01
"105",1,1,8,0,16,0,0,2022-12-04 22:21:01
"101",1,1,21,0,9,1,0,2022-12-04 22:22:02
"102",1,1,11,0,12,0,1,2022-12-04 22:22:02
"103",1,1,33,0,6,0,1,2022-12-04 22:22:02
"104",1,1,9,0,16,0,0,2022-12-04 22:22:02
"105",1,1,8,0,16,0,0,2022-12-04 22:22:02
"101",1,1,21,0,9,1,0,2022-12-04 22:23:02
"102",1,1,11,0,12,0,1,2022-12-04 22:23:02
"103",1,1,33,0,6,0,1,2022-12-04 22:23:02
"104",1,1,9,0,16,0,0,2022-12-04 22:23:02
"105",1,1,8,0,16,0,0,2022-12-04 22:23:02
"101",1,1,21,0,9,1,0,2022-12-04 22:24:02
"102",1,1,11,0,12,0,1,2022-12-04 22:24:02
"103",1,1,33,0,6,0,1,2022-12-04 22:24:02
"104",1,1,9,0,16,0,0,2022-12-04 22:24:02
"105",1,1,8,0,16,0,0,2022-12-04 22:24:02
"101",1,1,21,0,9,1,0,2022-12-04 22:25:01
"102",1,1,11,0,12,0,1,2022-12-04 22:25:01
"103",1,1,33,0,6,0,1,2022-12-04 22:25:01
"104",1,1,9,0,16,0,0,2022-12-04 22:25:01
"105",1,1,8,0,16,0,0,2022-12-04 22:25:01
"101",1,1,21,0,9,1,0,2022-12-04 22:26:01
"102",1,1,11,0,12,0,1,2022-12-04 22:26:01
"103",1,1,33,0,6,0,1,2022-12-04 22:26:01
"104",1,1,9,0,16,0,0,2022-12-04 22:26:01
"105",1,1,8,0,16,0,0,2022-12-04 22:26:01
"101",1,1,21,0,9,1,0,2022-12-04 22:27:02
"102",1,1,11,0,12,0,1,2022-12-04 22:27:02
"103",1,1,33,0,6,0,1,2022-12-04 22:27:02
"104",1,1,9,0,16,0,0,2022-12-04 22:27:02
"105",1,1,8,0,16,0,0,2022-12-04 22:27:02
"101",1,1,21,0,9,1,0,2022-12-04 22:28:02
"102",1,1,11,0,12,0,1,2022-12-04 22:28:02
"103",1,1,33,0,6,0,1,2022-12-04 22:28:02
"104",1,1,9,0,16,0,0,2022-12-04 22:28:02
"105",1,1,8,0,16,0,0,2022-12-04 22:28:02
"101",1,1,21,0,9,1,0,2022-12-04 22:29:03
"102",1,1,11,0,12,0,1,2022-12-04 22:29:03
"103",1,1,33,0,6,0,1,2022-12-04 22:29:03
"104",1,1,9,0,16,0,0,2022-12-04 22:29:03
"105",1,1,8,0,16,0,0,2022-12-04 22:29:03
"101",1,1,21,0,9,1,0,2022-12-04 22:30:02
"102",1,1,11,0,12,0,1,2022-12-04 22:30:02
"103",1,1,33,0,6,0,1,2022-12-04 22:30:02
"104",1,1,9,0,16,0,0,2022-12-04 22:30:02
"105",1,1,8,0,16,0,0,2022-12-04 22:30:02
"101",1,1,21,0,9,1,0,2022-12-04 22:31:01
"102",1,1,11,0,12,0,1,2022-12-04 22:31:01
"103",1,1,33,0,6,0,1,2022-12-04 22:31:01
"104",1,1,9,0,16,0,0,2022-12-04 22:31:01
"105",1,1,8,0,16,0,0,2022-12-04 22:31:01
"101",1,1,21,0,9,1,0,2022-12-04 22:32:02
"102",1,1,11,0,12,0,1,2022-12-04 22:32:02
"103",1,1,33,0,6,0,1,2022-12-04 22:32:02
"104",1,1,9,0,16,0,0,2022-12-04 22:32:02
"105",1,1,8,0,16,0,0,2022-12-04 22:32:02
"101",1,1,21,0,9,1,0,2022-12-04 22:33:02
"102",1,1,11,0,12,0,1,2022-12-04 22:33:02
"103",1,1,33,0,6,0,1,2022-12-04 22:33:02
"104",1,1,9,0,16,0,0,2022-12-04 22:33:02
"105",1,1,8,0,16,0,0,2022-12-04 22:33:02
"101",1,1,21,0,9,1,0,2022-12-04 22:34:06
"102",1,1,11,0,12,0,1,2022-12-04 22:34:06
"103",1,1,33,0,6,0,1,2022-12-04 22:34:06
"104",1,1,9,0,16,0,0,2022-12-04 22:34:06
"105",1,1,8,0,16,0,0,2022-12-04 22:34:06
"101",1,1,20,0,10,1,0,2022-12-04 22:35:01
"102",1,1,11,0,12,0,1,2022-12-04 22:35:01
"103",1,1,33,0,6,0,1,2022-12-04 22:35:01
"104",1,1,9,0,16,0,0,2022-12-04 22:35:01
"105",1,1,8,0,16,0,0,2022-12-04 22:35:01
"101",1,1,20,0,10,1,0,2022-12-04 22:36:01
"102",1,1,11,0,12,0,1,2022-12-04 22:36:01
"103",1,1,33,0,6,0,1,2022-12-04 22:36:01
"104",1,1,9,0,16,0,0,2022-12-04 22:36:01
"105",1,1,8,0,16,0,0,2022-12-04 22:36:01
"101",1,1,20,0,10,1,0,2022-12-04 22:37:01
"102",1,1,11,0,12,0,1,2022-12-04 22:37:01
"103",1,1,33,0,6,0,1,2022-12-04 22:37:01
"104",1,1,9,0,16,0,0,2022-12-04 22:37:01
"105",1,1,9,0,15,0,0,2022-12-04 22:37:01
"101",1,1,20,0,10,1,0,2022-12-04 22:38:02
"102",1,1,11,0,12,0,1,2022-12-04 22:38:02
"103",1,1,33,0,6,0,1,2022-12-04 22:38:02
"104",1,1,9,0,16,0,0,2022-12-04 22:38:02
"105",1,1,9,0,15,0,0,2022-12-04 22:38:02
"101",1,1,20,0,10,1,0,2022-12-04 22:39:02
"102",1,1,11,0,12,0,1,2022-12-04 22:39:02
"103",1,1,33,0,6,0,1,2022-12-04 22:39:02
"104",1,1,9,0,16,0,0,2022-12-04 22:39:02
"105",1,1,9,0,15,0,0,2022-12-04 22:39:02
"101",1,1,20,0,10,1,0,2022-12-04 22:40:01
"102",1,1,11,0,12,0,1,2022-12-04 22:40:01
"103",1,1,33,0,6,0,1,2022-12-04 22:40:01
"104",1,1,9,0,16,0,0,2022-12-04 22:40:01
"105",1,1,9,0,15,0,0,2022-12-04 22:40:01
"101",1,1,20,0,10,1,0,2022-12-04 22:41:01
"102",1,1,11,0,12,0,1,2022-12-04 22:41:01
"103",1,1,33,0,6,0,1,2022-12-04 22:41:01
"104",1,1,9,0,16,0,0,2022-12-04 22:41:01
"105",1,1,9,0,15,0,0,2022-12-04 22:41:01
"101",1,1,20,0,10,1,0,2022-12-04 22:42:02
"102",1,1,11,0,12,0,1,2022-12-04 22:42:02
"103",1,1,33,0,6,0,1,2022-12-04 22:42:02
"104",1,1,9,0,16,0,0,2022-12-04 22:42:02
"105",1,1,9,0,15,0,0,2022-12-04 22:42:02
"101",1,1,20,0,10,1,0,2022-12-04 22:43:02
"102",1,1,11,0,12,0,1,2022-12-04 22:43:02
"103",1,1,33,0,6,0,1,2022-12-04 22:43:02
"104",1,1,9,0,16,0,0,2022-12-04 22:43:02
"105",1,1,9,0,15,0,0,2022-12-04 22:43:02
"101",1,1,20,0,10,1,0,2022-12-04 22:44:02
"102",1,1,11,0,12,0,1,2022-12-04 22:44:02
"103",1,1,33,0,6,0,1,2022-12-04 22:44:02
"104",1,1,9,0,16,0,0,2022-12-04 22:44:02
"105",1,1,9,0,15,0,0,2022-12-04 22:44:02
"101",1,1,20,0,10,1,0,2022-12-04 22:45:01
"102",1,1,11,0,12,0,1,2022-12-04 22:45:01
"103",1,1,33,0,6,0,1,2022-12-04 22:45:01
"104",1,1,9,0,16,0,0,2022-12-04 22:45:01
"105",1,1,9,0,15,0,0,2022-12-04 22:45:01
"101",1,1,20,0,10,1,0,2022-12-04 22:46:01
"102",1,1,11,0,12,0,1,2022-12-04 22:46:01
"103",1,1,33,0,6,0,1,2022-12-04 22:46:01
"104",1,1,9,0,16,0,0,2022-12-04 22:46:01
"105",1,1,9,0,15,0,0,2022-12-04 22:46:01
"101",1,1,20,0,10,1,0,2022-12-04 22:47:02
